taskName	junk	item	start_fr	start_s	end_fr	end_s	stratum	judgement
vbs22-avs-01	0	12239	7770	259.033	8493	283.133	1	0
vbs22-avs-01	0	16818	847	33.88	903	36.16	1	0
vbs22-avs-01	0	03587	1510	63.021	1541	64.314	1	1
vbs22-avs-01	0	03726	4283	178.678	5016	209.25	1	0
vbs22-avs-01	0	03587	2846	118.743	2934	122.413	1	1
vbs22-avs-01	0	00432	426	17.08	486	19.44	1	0
vbs22-avs-01	0	08792	4961	165.565	5445	181.714	1	0
vbs22-avs-01	0	04148	3910	162.958	4432	184.708	1	1
vbs22-avs-01	0	01861	1599	63.96	1709	68.36	1	1
vbs22-avs-01	0	00067	4951	198.04	5473	218.92	1	1
vbs22-avs-01	0	09160	6421	214.28	7146	238.471	1	1
vbs22-avs-01	0	01090	19339	773.56	19396	775.84	1	0
vbs22-avs-01	0	05839	23	0.8	35	1.201	1	1
vbs22-avs-01	0	14781	175	7.0	334	13.36	1	1
vbs22-avs-01	0	16818	2332	93.28	2472	98.88	1	1
vbs22-avs-01	0	16818	910	36.4	1221	48.84	1	1
vbs22-avs-01	0	09160	6067	202.468	6420	214.247	1	1
vbs22-avs-01	0	02770	780	26.026	1134	37.871	1	1
vbs22-avs-01	0	16818	847	33.88	903	36.16	1	0
vbs22-avs-01	0	07117	27744	1109.76	27839	1113.56	1	1
vbs22-avs-01	0	15171	5421	225.916	5442	226.791	1	1
vbs22-avs-01	0	07134	25563	852.985	25945	865.731	1	1
vbs22-avs-01	0	07134	25946	865.764	26668	889.855	1	1
vbs22-avs-01	0	13271	37490	1250.949	37498	1251.216	1	1
vbs22-avs-01	0	07134	24919	831.497	24924	831.664	1	1
vbs22-avs-01	0	07117	28945	1157.84	29280	1171.2	1	1
vbs22-avs-01	0	07117	36514	1460.56	36881	1475.24	1	1
vbs22-avs-01	0	03900	11749	489.583	11781	490.875	1	1
vbs22-avs-01	0	04299	2945	98.298	3473	115.915	1	0
vbs22-avs-01	0	00602	7917	316.68	8653	346.12	1	0
vbs22-avs-01	0	04940	11251	375.066	11980	399.366	1	0
vbs22-avs-01	0	09160	5345	178.378	6066	202.435	1	1
vbs22-avs-01	0	09160	4768	159.125	5344	178.344	1	1
vbs22-avs-01	0	02575	7569	302.76	7603	304.12	1	1
vbs22-avs-01	0	09160	3637	121.387	3816	127.36	1	1
vbs22-avs-01	0	09160	4043	134.934	4287	143.076	1	1
vbs22-avs-01	0	12352	2798	116.741	3110	129.754	1	1
vbs22-avs-01	0	09160	4288	143.109	4767	159.092	1	1
vbs22-avs-01	0	01090	2313	92.52	2383	95.32	1	1
vbs22-avs-01	0	01671	3194	106.606	3225	107.64	1	1
vbs22-avs-01	0	09160	2926	97.664	3493	116.583	1	1
vbs22-avs-01	0	00494	1523	63.563	1579	65.899	1	1
vbs22-avs-01	0	02016	375	15.0	476	19.04	1	1
vbs22-avs-01	0	09994	6905	230.43	6920	230.93	1	1
vbs22-avs-01	0	10793	22526	901.04	22554	902.16	1	1
vbs22-avs-01	0	09160	2205	73.606	2925	97.63	1	1
vbs22-avs-01	0	12352	848	35.41	1206	50.341	1	1
vbs22-avs-01	0	01113	9610	384.4	10088	403.52	1	1
vbs22-avs-01	0	15999	4813	200.783	4837	201.784	1	1
vbs22-avs-01	0	15999	3584	149.524	3691	153.987	1	1
vbs22-avs-01	0	01861	2	0.08	734	29.36	1	0
vbs22-avs-01	0	01113	10450	418.0	10722	428.88	1	1
vbs22-avs-01	0	15999	2050	85.543	2144	89.464	1	1
vbs22-avs-01	0	15999	1322	55.18	1450	60.518	1	1
vbs22-avs-01	0	15999	3796	158.366	3843	160.326	1	1
vbs22-avs-01	0	01113	9378	375.12	9609	384.36	1	1
vbs22-avs-01	0	03587	2202	91.883	2268	94.636	1	1
vbs22-avs-01	0	04970	4979	199.16	5700	228.0	1	0
vbs22-avs-01	0	12239	7035	234.533	7770	259.0	1	0
vbs22-avs-01	0	16905	19149	765.96	19247	769.88	1	1
vbs22-avs-01	0	15999	3844	160.368	4004	167.041	1	0
vbs22-avs-01	0	08946	751	31.364	829	34.617	1	1
vbs22-avs-01	0	15999	2360	98.473	2382	99.39	1	0
vbs22-avs-01	0	15999	1510	63.021	1667	69.569	1	0
vbs22-avs-01	0	03587	4119	171.838	4204	175.383	1	1
vbs22-avs-01	0	09603	674	28.153	752	31.406	1	1
vbs22-avs-01	0	01861	8634	345.36	8654	346.16	1	0
vbs22-avs-01	0	08946	3637	151.734	3943	164.497	1	1
vbs22-avs-01	0	03587	3403	141.975	3474	144.936	1	1
vbs22-avs-01	0	15999	4551	189.856	4635	193.359	1	0
vbs22-avs-01	0	01113	11730	469.2	11930	477.2	1	1
vbs22-avs-01	0	12697	3299	137.637	3338	139.264	1	1
vbs22-avs-01	0	01861	2099	83.96	2111	84.44	1	1
vbs22-avs-01	0	09994	6924	231.064	6944	231.731	1	1
vbs22-avs-01	0	01861	1866	74.64	1948	77.92	1	1
vbs22-avs-01	0	08816	23300	777.476	23443	782.248	1	1
vbs22-avs-01	0	09160	1508	50.35	2204	73.573	1	1
vbs22-avs-01	0	15999	2578	107.565	3316	138.346	1	1
vbs22-avs-01	0	00087	169	7.09	188	7.882	1	1
vbs22-avs-01	0	01090	1657	66.32	1763	70.52	1	0
vbs22-avs-01	0	09160	762	25.458	1306	43.61	1	1
vbs22-avs-01	0	00501	4665	194.611	4803	200.366	1	1
vbs22-avs-01	0	09994	6954	232.065	6960	232.265	1	0
vbs22-avs-01	0	03587	1510	63.021	1541	64.314	1	1
vbs22-avs-01	0	00501	2577	107.524	2658	110.902	1	1
vbs22-avs-01	0	04970	10095	403.8	10124	404.96	1	0
vbs22-avs-01	0	04970	10125	405.0	10215	408.6	1	0
vbs22-avs-01	0	08554	9291	310.043	10018	334.3	1	1
vbs22-avs-01	0	00087	747	31.197	803	33.533	1	1
vbs22-avs-01	0	01090	3393	135.72	3461	138.48	1	1
vbs22-avs-01	0	06514	2146	85.84	2513	100.52	1	1
vbs22-avs-01	0	03587	181	7.59	313	13.096	1	1
vbs22-avs-01	0	08197	67057	2237.501	67236	2243.474	1	1
vbs22-avs-01	0	14695	2147	85.88	2586	103.44	1	0
vbs22-avs-01	0	09678	12233	489.32	12738	509.52	1	1
vbs22-avs-01	0	08816	23802	794.226	24162	806.238	1	0
vbs22-avs-01	0	04970	8365	334.6	8464	338.56	1	0
vbs22-avs-01	0	02865	6596	220.119	6620	220.92	1	1
vbs22-avs-01	0	08946	3470	144.769	3500	146.02	1	1
vbs22-avs-01	0	03587	2491	103.937	2507	104.604	1	1
vbs22-avs-01	0	08946	2510	104.729	2537	105.855	1	1
vbs22-avs-01	0	03587	4460	186.06	4539	189.355	1	1
vbs22-avs-01	0	08946	2602	108.566	2632	109.818	1	1
vbs22-avs-01	0	09526	958	39.998	973	40.623	1	1
vbs22-avs-01	0	12171	9218	368.72	9319	372.76	1	1
vbs22-avs-01	0	03587	3777	157.574	3811	158.992	1	1
vbs22-avs-01	0	03587	1291	53.887	1359	56.723	1	1
vbs22-avs-01	0	08946	1046	43.668	1122	46.838	1	1
vbs22-avs-01	0	03587	3590	149.774	3620	151.025	1	1
vbs22-avs-01	0	03587	2381	99.349	2427	101.267	1	1
vbs22-avs-01	0	14777	14089	469.666	14817	493.933	1	1
vbs22-avs-01	0	00494	211	8.842	278	11.636	1	1
vbs22-avs-01	0	13690	3946	164.622	4274	178.303	1	0
vbs22-avs-01	0	08946	530	22.147	673	28.111	1	1
vbs22-avs-01	0	01861	2099	83.96	2111	84.44	1	1
vbs22-avs-01	0	11003	3126	130.422	3852	160.702	1	1
vbs22-avs-01	0	03587	3130	130.588	3148	131.339	1	1
vbs22-avs-01	0	03587	4073	169.919	4085	170.42	1	1
vbs22-avs-01	0	08946	5340	222.764	5601	233.65	1	1
vbs22-avs-01	0	01861	10941	437.64	11147	445.88	1	1
vbs22-avs-01	0	01000	915	38.204	942	39.33	1	0
vbs22-avs-01	0	01861	12036	481.44	12106	484.24	1	1
vbs22-avs-01	0	08946	4433	184.934	4509	188.104	1	1
vbs22-avs-01	0	15999	1112	46.421	1140	47.589	1	0
vbs22-avs-01	0	03587	795	33.199	855	35.702	1	1
vbs22-avs-01	0	08946	2868	119.661	2947	122.956	1	1
vbs22-avs-01	0	09603	1236	51.593	1302	54.345	1	1
vbs22-avs-01	0	03228	3373	140.583	3393	141.416	1	1
vbs22-avs-01	0	03587	3948	164.706	3986	166.291	1	1
vbs22-avs-01	0	03587	1189	49.632	1290	53.845	1	1
vbs22-avs-01	0	15999	329	13.763	426	17.809	1	0
vbs22-avs-01	0	15999	689	28.778	838	34.993	1	0
vbs22-avs-01	0	03587	1593	66.483	1633	68.151	1	1
vbs22-avs-01	0	08946	3380	141.015	3439	143.476	1	1
vbs22-avs-01	0	04908	2290	95.458	2307	96.125	1	1
vbs22-avs-01	0	08946	3105	129.546	3137	130.88	1	1
vbs22-avs-01	0	01090	13244	529.76	13291	531.68	1	1
vbs22-avs-01	0	03900	10729	447.083	10749	447.875	1	-1
vbs22-avs-01	0	05127	203	8.507	327	13.678	1	1
vbs22-avs-01	0	11438	1728	72.0	1788	74.541	1	1
vbs22-avs-01	0	17218	5827	233.08	5856	234.24	1	1
vbs22-avs-01	0	04770	24881	995.24	25612	1024.48	1	1
vbs22-avs-01	0	10144	7196	240.139	7449	248.581	1	1
vbs22-avs-01	0	00031	6063	252.919	6074	253.378	1	1
vbs22-avs-01	0	06016	4065	162.64	4113	164.52	1	1
vbs22-avs-01	0	08370	3763	150.52	4228	169.12	1	1
vbs22-avs-01	0	02673	10750	358.725	11490	383.383	1	0
vbs22-avs-01	0	05328	721	30.113	1005	41.958	1	1
vbs22-avs-01	0	06245	32	1.28	220	8.8	1	1
vbs22-avs-01	0	00616	3144	125.76	3438	137.52	1	1
vbs22-avs-01	0	04970	4979	199.16	5700	228.0	1	0
vbs22-avs-01	0	04148	3882	161.791	3909	162.916	1	1
vbs22-avs-01	0	04202	4258	177.635	4982	207.832	1	0
vbs22-avs-01	0	09780	1468	61.269	2197	91.674	1	1
vbs22-avs-01	0	09138	7860	262.262	8368	279.245	1	1
vbs22-avs-01	0	04354	11693	467.72	12425	497.0	1	1
vbs22-avs-01	0	00602	0	0.0	31	1.24	1	1
vbs22-avs-01	0	01308	17111	684.44	17138	685.52	1	0
vbs22-avs-01	0	04804	42213	1408.54	42276	1410.642	1	1
vbs22-avs-01	0	07370	7162	286.48	7194	287.76	1	1
vbs22-avs-01	0	04391	5788	241.449	5854	244.202	1	1
vbs22-avs-01	0	06533	1469	58.76	1481	59.24	1	1
vbs22-avs-01	0	00648	4923	205.371	4987	208.041	1	1
vbs22-avs-01	0	04869	5282	220.345	5292	220.762	1	1
vbs22-avs-01	0	00087	1086	45.336	1122	46.838	1	1
vbs22-avs-01	0	14784	2205	73.606	2928	97.73	1	1
vbs22-avs-01	0	16330	18770	750.8	18798	751.92	1	1
vbs22-avs-01	0	03279	4016	134.033	4050	135.168	1	0
vbs22-avs-01	0	03587	150	6.297	180	7.549	1	1
vbs22-avs-01	0	04804	37925	1265.464	37971	1266.999	1	1
vbs22-avs-01	0	01560	322	12.88	387	15.48	1	1
vbs22-avs-01	0	00602	2520	100.8	2528	101.12	1	1
vbs22-avs-01	0	02045	3387	140.943	3397	141.359	1	1
vbs22-avs-01	0	04804	35548	1186.151	35619	1188.52	1	1
vbs22-avs-01	0	16274	3603	150.316	3681	153.57	1	1
vbs22-avs-01	0	12207	2109	84.36	2157	86.28	1	0
vbs22-avs-01	0	11810	1321	52.84	1582	63.28	1	1
vbs22-avs-01	0	13935	7161	298.375	7554	314.75	1	1
vbs22-avs-01	0	02673	11505	383.916	12230	408.107	1	0
vbs22-avs-01	0	02770	4818	160.793	5016	167.4	1	1
vbs22-avs-01	0	06297	6094	254.212	6408	267.267	1	0
vbs22-avs-01	0	07110	21909	876.36	21968	878.72	1	1
vbs22-avs-01	0	04299	9548	318.618	9563	319.118	1	1
vbs22-avs-01	0	14811	6694	267.76	6711	268.44	1	1
vbs22-avs-01	0	14811	6712	268.48	6725	269.0	1	1
vbs22-avs-01	0	01090	17788	711.52	17852	714.08	1	1
vbs22-avs-01	0	00031	5881	245.328	5944	247.956	1	1
vbs22-avs-01	0	02408	4205	168.2	4273	170.92	1	0
vbs22-avs-01	0	01090	19339	773.56	19396	775.84	1	0
vbs22-avs-01	0	16517	2254	90.16	2713	108.52	1	1
vbs22-avs-01	0	06966	3986	159.48	4035	161.4	1	0
vbs22-avs-01	0	04804	49696	1658.223	49764	1660.492	1	1
vbs22-avs-01	0	02592	1638	65.52	1648	65.92	1	1
vbs22-avs-01	0	04804	35319	1178.51	35348	1179.478	1	1
vbs22-avs-01	0	01172	362	15.14	386	16.141	1	1
vbs22-avs-01	0	00087	3144	131.172	3168	132.132	1	1
vbs22-avs-01	0	03723	4408	183.892	4442	185.31	1	1
vbs22-avs-01	0	06245	6988	279.52	7129	285.16	1	1
vbs22-avs-01	0	05906	739	29.56	748	29.92	1	1
vbs22-avs-01	0	01481	1176	49.09	1424	59.434	1	1
vbs22-avs-01	0	01090	20387	815.48	20482	819.28	1	1
vbs22-avs-01	0	01308	5212	208.48	5437	217.48	1	1
vbs22-avs-01	0	02467	8405	350.6	8442	352.143	1	0
vbs22-avs-01	0	04804	42318	1412.043	42372	1413.845	1	1
vbs22-avs-01	0	11003	448	18.727	667	27.861	1	-1
vbs22-avs-01	0	01861	4585	183.4	5027	201.08	1	1
vbs22-avs-01	0	13690	2986	124.582	3707	154.654	1	0
vbs22-avs-01	0	03587	2604	108.65	2642	110.235	1	1
vbs22-avs-01	0	07583	4366	174.64	4452	178.08	1	0
vbs22-avs-01	0	13517	1912	63.83	1971	65.799	1	1
vbs22-avs-01	0	09526	3850	160.618	3868	161.369	1	1
vbs22-avs-01	0	09526	1982	82.707	2010	83.875	1	1
vbs22-avs-01	0	08946	6656	277.652	6779	282.782	1	1
vbs22-avs-01	0	08288	4410	183.975	5081	211.961	1	1
vbs22-avs-01	0	03933	3504	140.16	3758	150.32	1	1
vbs22-avs-01	0	03900	11370	473.791	11565	481.916	1	1
vbs22-avs-01	0	02408	5514	220.56	5543	221.72	1	-1
vbs22-avs-01	0	12239	5563	185.466	6294	209.833	1	0
vbs22-avs-01	0	11003	2903	121.121	3017	125.875	1	1
vbs22-avs-01	0	13262	3605	150.4	4340	181.055	1	1
vbs22-avs-01	0	07366	1369	54.76	1747	69.88	1	1
vbs22-avs-01	0	09603	4307	179.679	4331	180.68	1	1
vbs22-avs-01	0	01113	10949	437.96	11247	449.88	1	1
vbs22-avs-01	0	00648	4988	208.082	5081	211.961	1	1
vbs22-avs-01	0	07583	3557	142.28	3584	143.36	1	1
vbs22-avs-01	0	12454	5280	220.0	5382	224.25	1	0
vbs22-avs-01	0	01113	13338	533.56	13407	536.28	1	1
vbs22-avs-01	0	12778	2121	84.84	2137	85.48	1	1
vbs22-avs-01	0	00701	1604	66.941	1733	72.322	1	1
vbs22-avs-01	0	01861	1040	41.6	1278	51.12	1	1
vbs22-avs-01	0	01113	11931	477.24	12386	495.44	1	1
vbs22-avs-01	0	00432	3264	130.56	3297	131.88	1	1
vbs22-avs-01	0	14887	25086	837.069	25433	848.647	1	0
vbs22-avs-01	0	11150	490	20.478	680	28.403	1	1
vbs22-avs-01	0	04362	1788	74.616	2516	104.979	1	0
vbs22-avs-01	0	04193	525	21.0	540	21.6	1	1
vbs22-avs-01	0	06514	1019	40.76	1655	66.2	1	1
vbs22-avs-01	0	03723	4689	195.612	4778	199.324	1	0
vbs22-avs-01	0	01090	20759	830.36	20802	832.08	1	0
vbs22-avs-01	0	16315	9300	310.31	9356	312.211	1	1
vbs22-avs-01	0	00361	5333	213.32	5457	218.28	1	0
vbs22-avs-01	0	14167	4470	149.182	4477	149.416	1	1
vbs22-avs-01	0	14461	13	0.52	739	29.56	1	1
vbs22-avs-01	0	04193	543	21.72	828	33.16	1	1
vbs22-avs-01	0	01090	22350	894.0	22390	895.6	1	1
vbs22-avs-01	0	00087	4536	189.189	4592	191.566	1	1
vbs22-avs-01	0	09526	468	19.561	701	29.279	1	1
vbs22-avs-01	0	14461	5382	215.28	5917	236.68	1	1
vbs22-avs-01	0	01090	23297	931.88	23359	934.36	1	1
vbs22-avs-01	0	04391	5788	241.449	5854	244.202	1	1
vbs22-avs-01	0	01498	5313	221.638	5400	225.225	1	0
vbs22-avs-01	0	01090	23501	940.04	23544	941.76	1	1
vbs22-avs-01	0	00087	4643	193.693	4730	197.322	1	1
vbs22-avs-01	0	14350	7668	306.72	7681	307.24	1	0
vbs22-avs-01	0	13942	11907	496.662	12144	506.547	1	1
vbs22-avs-01	0	04299	9103	303.77	9118	304.27	1	1
vbs22-avs-01	0	00686	549	21.96	918	36.72	1	1
vbs22-avs-01	0	06674	3770	157.282	3788	158.032	1	1
vbs22-avs-01	0	02586	7404	296.16	7502	300.08	1	1
vbs22-avs-01	0	00372	8414	336.56	8472	338.88	1	1
vbs22-avs-01	0	00372	6113	244.52	6242	249.68	1	0
vbs22-avs-01	0	06674	2630	109.734	2651	110.61	1	1
vbs22-avs-01	0	06674	2094	87.378	2129	88.838	1	1
vbs22-avs-01	0	14109	4397	146.746	4689	156.489	1	1
vbs22-avs-01	0	03909	943	39.372	1682	70.195	1	0
vbs22-avs-01	0	14777	14818	493.966	15252	508.4	1	1
vbs22-avs-01	0	16526	5907	197.13	5931	197.931	1	1
vbs22-avs-01	0	15177	10417	347.613	10877	362.962	1	-1
vbs22-avs-01	0	02467	8075	336.836	8373	349.265	1	1
vbs22-avs-01	0	06514	3709	148.36	4334	173.36	1	1
vbs22-avs-01	0	14777	5634	187.8	6363	212.133	1	1
vbs22-avs-01	0	05127	4754	198.29	4778	199.291	1	1
vbs22-avs-01	0	09118	736	24.566	751	25.066	1	1
vbs22-avs-01	0	00494	3148	131.339	3225	134.551	1	1
vbs22-avs-01	0	01090	24249	969.96	24298	971.92	1	0
vbs22-avs-01	0	03918	38762	1293.392	38805	1294.826	1	1
vbs22-avs-01	0	01090	25046	1001.84	25088	1003.52	1	0
vbs22-avs-01	0	13271	29785	993.859	29796	994.226	1	1
vbs22-avs-01	0	04867	73575	3068.732	73884	3081.62	1	0
vbs22-avs-01	0	08946	2633	109.859	2666	111.236	1	1
vbs22-avs-01	0	12455	5327	177.777	6049	201.868	1	0
vbs22-avs-01	0	04430	850	35.493	966	40.331	1	1
vbs22-avs-01	0	01861	6109	244.36	6184	247.36	1	0
vbs22-avs-01	0	13517	1912	63.83	1971	65.799	1	1
vbs22-avs-01	0	08946	2538	105.897	2570	107.232	1	1
vbs22-avs-01	0	08611	5624	224.96	5800	232.0	1	1
vbs22-avs-01	0	09341	5246	209.84	5262	210.48	1	0
vbs22-avs-01	0	01761	1887	75.48	1898	75.92	1	0
vbs22-avs-01	0	06406	478	19.958	486	20.25	1	1
vbs22-avs-01	0	09160	3817	127.393	4042	134.901	1	1
vbs22-avs-01	0	04024	3950	131.831	3998	133.433	1	1
vbs22-avs-01	0	00148	1750	73.031	1776	74.115	1	1
vbs22-avs-01	0	09232	2675	107.0	2687	107.48	1	1
vbs22-avs-01	0	12446	4898	204.329	4907	204.704	1	1
vbs22-avs-01	0	02421	18717	748.68	18764	750.56	1	1
vbs22-avs-01	0	03176	6303	262.625	6726	280.291	1	1
vbs22-avs-01	0	16154	10766	430.64	10813	432.52	1	0
vbs22-avs-01	0	03422	4497	179.88	4514	180.56	1	1
vbs22-avs-01	0	03587	3039	126.793	3065	127.877	1	1
vbs22-avs-01	0	14461	3111	124.44	3846	153.84	1	1
vbs22-avs-01	0	07272	9791	391.64	9813	392.52	1	1
vbs22-avs-01	0	09341	2574	102.96	2584	103.36	1	1
vbs22-avs-01	0	09341	2558	102.32	2566	102.64	1	1
vbs22-avs-01	0	01090	26345	1053.84	26389	1055.6	1	1
vbs22-avs-01	0	04804	46710	1558.557	46784	1561.059	1	1
vbs22-avs-01	0	09341	2490	99.6	2516	100.64	1	1
vbs22-avs-01	0	01090	26100	1044.0	26191	1047.64	1	1
vbs22-avs-01	0	09341	2517	100.68	2533	101.32	1	1
vbs22-avs-01	0	12207	2660	106.4	2774	110.96	1	0
vbs22-avs-01	0	12050	92	3.68	204	8.16	1	1
vbs22-avs-01	0	14777	0	0.0	471	15.7	1	0
vbs22-avs-01	0	09341	2534	101.36	2540	101.6	1	1
vbs22-avs-01	0	05906	2261	90.44	2272	90.88	1	0
vbs22-avs-01	0	01761	3479	139.16	3497	139.88	1	1
vbs22-avs-01	0	09341	2541	101.64	2557	102.28	1	1
vbs22-avs-01	0	13300	3216	134.0	3348	139.541	1	1
vbs22-avs-01	0	03900	10768	448.708	10810	450.458	1	1
vbs22-avs-01	0	09526	791	33.033	957	39.956	1	1
vbs22-avs-01	0	00701	8316	346.888	9051	377.543	1	1
vbs22-avs-01	0	00701	1579	65.899	1591	66.399	1	1
vbs22-avs-01	0	03900	5370	223.791	5409	225.416	1	0
vbs22-avs-01	0	09526	3351	139.806	3512	146.521	1	1
vbs22-avs-01	0	03900	11325	471.875	11335	472.333	1	-1
vbs22-avs-01	0	03900	3741	155.916	3837	159.916	1	1
vbs22-avs-01	0	14777	471	15.733	1204	40.166	1	0
vbs22-avs-01	0	03900	10593	441.416	10623	442.625	1	0
vbs22-avs-01	0	09526	1050	43.835	1392	58.099	1	1
vbs22-avs-01	0	07583	2630	105.2	2669	106.76	1	1
vbs22-avs-01	0	09526	998	41.666	1049	43.793	1	1
vbs22-avs-01	0	09526	2915	121.621	2937	122.539	1	1
vbs22-avs-01	0	09526	2208	92.133	2256	94.135	1	1
vbs22-avs-01	0	03900	9159	381.625	9238	384.958	1	1
vbs22-avs-01	0	03900	3381	140.875	3468	144.5	1	1
vbs22-avs-01	0	13942	3862	161.119	3958	165.123	1	1
vbs22-avs-01	0	07583	8517	340.68	8533	341.32	1	1
vbs22-avs-01	0	14777	1206	40.2	1929	64.3	1	0
vbs22-avs-01	0	09526	3101	129.379	3350	139.764	1	1
vbs22-avs-01	0	07583	5973	238.92	5977	239.08	1	0
vbs22-avs-01	0	10812	593	23.72	623	24.92	1	1
vbs22-avs-01	0	07702	35093	1403.72	35159	1406.36	1	1
vbs22-avs-01	0	00701	3113	129.879	3124	130.338	1	1
vbs22-avs-01	0	03900	2755	114.833	2770	115.458	1	1
vbs22-avs-01	0	05469	6858	285.75	6868	286.208	1	1
vbs22-avs-01	0	00701	12378	516.307	12393	516.933	1	1
vbs22-avs-01	0	00701	5194	216.674	5205	217.133	1	1
vbs22-avs-01	0	11150	15132	631.172	15539	648.147	1	0
vbs22-avs-01	0	14777	4122	137.433	4848	161.6	1	0
vbs22-avs-01	0	14777	3396	113.233	4122	137.4	1	0
vbs22-avs-01	0	06248	1679	67.16	1984	79.36	1	0
vbs22-avs-01	0	14777	2664	88.8	3396	113.2	1	0
vbs22-avs-01	0	01090	27526	1101.04	27610	1104.4	1	1
vbs22-avs-01	0	14777	5073	169.1	5107	170.266	1	1
vbs22-avs-01	0	12276	4128	137.77	4188	139.772	1	-1
vbs22-avs-01	0	08445	2188	91.208	2211	92.166	1	1
vbs22-avs-01	0	00607	10922	364.464	11643	388.521	1	1
vbs22-avs-01	0	14777	5407	180.266	5415	180.533	1	0
vbs22-avs-01	0	01090	28374	1134.96	28474	1138.96	1	0
vbs22-avs-01	0	00501	2577	107.524	2658	110.902	1	1
vbs22-avs-01	0	12050	7836	313.44	8093	323.72	1	1
vbs22-avs-01	0	03587	615	25.692	728	30.405	1	1
vbs22-avs-01	0	09885	5350	223.181	5409	225.642	1	1
vbs22-avs-01	0	03587	181	7.59	313	13.096	1	1
vbs22-avs-01	0	01090	29270	1170.84	29314	1172.56	1	1
vbs22-avs-01	0	01461	574	22.96	620	24.8	1	1
vbs22-avs-01	0	14777	5634	187.8	6363	212.133	1	1
vbs22-avs-01	0	02899	8760	350.4	8766	350.64	1	1
vbs22-avs-01	0	01090	29433	1177.32	29477	1179.08	1	0
vbs22-avs-01	0	12050	3945	157.8	4029	161.16	1	1
vbs22-avs-01	0	14777	7833	261.133	8568	285.6	1	1
vbs22-avs-01	0	00109	8331	333.24	8351	334.04	1	1
vbs22-avs-01	0	14777	7101	236.733	7833	261.1	1	1
vbs22-avs-01	0	02245	3411	113.847	3700	123.49	1	1
vbs22-avs-01	0	02467	8443	352.185	8454	352.643	1	1
vbs22-avs-01	0	08197	17803	594.06	18538	618.584	1	0
vbs22-avs-01	0	14777	6364	212.166	7101	236.7	1	1
vbs22-avs-01	0	01090	30098	1203.92	30232	1209.28	1	0
vbs22-avs-01	0	00921	3439	143.476	3716	155.029	1	0
vbs22-avs-01	0	05246	4804	200.408	4826	201.326	1	1
vbs22-avs-01	0	01308	17139	685.56	17146	685.84	1	1
vbs22-avs-01	0	02016	1991	79.64	2171	86.84	1	1
vbs22-avs-01	0	14777	10446	348.233	11170	372.366	1	1
vbs22-avs-01	0	07366	2847	113.88	3483	139.32	1	1
vbs22-avs-01	0	14777	12631	421.066	13366	445.566	1	1
vbs22-avs-01	0	07034	228	9.551	298	12.47	1	1
vbs22-avs-01	0	01090	30320	1212.8	30352	1214.12	1	1
vbs22-avs-01	0	14777	13368	445.6	14088	469.633	1	1
vbs22-avs-01	0	03696	1946	81.206	1957	81.664	1	1
vbs22-avs-01	0	14777	9720	324.0	10446	348.2	1	1
vbs22-avs-01	0	00494	77	3.253	158	6.631	1	1
vbs22-avs-01	0	14777	9301	310.066	9718	323.966	1	1
vbs22-avs-01	0	14777	11904	396.8	12630	421.033	1	1
vbs22-avs-01	0	02899	8775	351.0	8794	351.76	1	1
vbs22-avs-01	0	15451	977	39.08	1696	67.84	1	1
vbs22-avs-01	0	14777	14089	469.666	14817	493.933	1	1
vbs22-avs-01	0	00109	8959	358.36	9027	361.08	1	-1
vbs22-avs-01	0	03279	8111	270.67	8254	275.441	1	0
vbs22-avs-01	0	01090	30807	1232.28	30825	1233.0	1	0
vbs22-avs-01	0	06227	4054	135.166	4117	137.266	1	1
vbs22-avs-01	0	09301	3827	153.08	3901	156.04	1	1
vbs22-avs-01	0	10583	10200	340.0	10618	353.966	1	1
vbs22-avs-01	0	14777	14818	493.966	15252	508.4	1	1
vbs22-avs-01	0	13942	10414	434.392	10512	438.479	1	1
vbs22-avs-01	0	09526	2755	114.948	2806	117.075	1	1
vbs22-avs-01	0	00701	3792	158.158	3822	159.45	1	0
vbs22-avs-01	0	13942	4325	180.43	4429	184.767	1	1
vbs22-avs-01	0	05328	721	30.113	1005	41.958	1	1
vbs22-avs-01	0	05153	24084	1004.545	24115	1005.838	1	1
vbs22-avs-01	0	04860	3222	107.54	3300	110.143	1	1
vbs22-avs-01	0	15973	651	27.193	713	29.779	1	1
vbs22-avs-01	0	14461	5382	215.28	5917	236.68	1	1
vbs22-avs-01	0	14879	27111	1130.796	27188	1134.007	1	1
vbs22-avs-01	0	00501	3798	158.449	3928	163.872	1	1
vbs22-avs-01	0	13942	4038	168.459	4087	170.503	1	1
vbs22-avs-01	0	13942	10619	442.942	10713	446.863	1	1
vbs22-avs-01	0	07912	16592	692.066	16707	696.862	1	0
vbs22-avs-01	0	02467	8374	349.307	8392	350.058	1	0
vbs22-avs-01	0	13942	11218	467.925	11301	471.387	1	1
vbs22-avs-01	0	15816	2394	95.76	2405	96.2	1	1
vbs22-avs-01	0	00701	10878	453.744	10893	454.37	1	1
vbs22-avs-01	0	13942	4140	172.714	4167	173.84	1	1
vbs22-avs-01	0	03723	4330	180.638	4380	182.724	1	1
vbs22-avs-01	0	07241	1717	71.654	2440	101.81	1	0
vbs22-avs-01	0	08946	4046	168.793	4278	178.469	1	1
vbs22-avs-01	0	03900	27754	1156.458	27777	1157.375	1	1
